,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
0,4.373940942649129e-05,7720.126248489996,Reactome_2016,FGB;FGA;FGG,444.4444444444445,0,0,3/15,2.8587849298360317e-08,GRB2:SOS provides linkage to MAPK signaling for Integrins_Homo sapiens_R-HSA-354194
1,2.1869704713245644e-05,7720.126248489996,Reactome_2016,FGB;FGA;FGG,444.4444444444445,0,0,3/15,2.8587849298360317e-08,p130Cas linkage to MAPK signaling for integrins_Homo sapiens_R-HSA-372708
2,4.516127340514029e-05,1374.7878389134376,Reactome_2016,FGB;FGA;FGG;ALB,84.65608465608467,0,0,4/105,8.855151648066722e-08,Platelet degranulation_Homo sapiens_R-HSA-114608
3,3.695270434919381e-05,4894.7273869974215,Reactome_2016,FGB;FGA;FGG,303.030303030303,0,0,3/22,9.660837738351323e-08,Common Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140875
4,3.269259836769751e-05,1297.1270268481685,Reactome_2016,FGB;FGA;FGG;ALB,80.8080808080808,0,0,4/110,1.0683855675718141e-07,Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005
5,4.673856089450421e-05,3830.173966438831,Reactome_2016,FGB;FGA;FGG,246.9135802469136,0,0,3/27,1.832884740960949e-07,Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192
6,0.00010618217536910222,2619.363453836029,Reactome_2016,FGB;FGA;FGG,180.1801801801802,0,0,3/37,4.858008023422979e-07,Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009
7,0.0001008504612331958,2536.044419793612,Reactome_2016,FGB;FGA;FGG,175.43859649122803,0,0,3/38,5.273226731147493e-07,MAP2K and MAPK activation_Homo sapiens_R-HSA-5674135
8,9.709349164336027e-05,2457.373444328808,Reactome_2016,FGB;FGA;FGG,170.940170940171,0,0,3/39,5.711381861374135e-07,Formation of Fibrin Clot (Clotting Cascade)_Homo sapiens_R-HSA-140877
9,0.000455180700998642,1266.1944272830867,Reactome_2016,FGB;FGA;FGG,99.50248756218905,0,0,3/67,2.9750372614290318e-06,Integrin cell surface interactions_Homo sapiens_R-HSA-216083
10,0.00041692350220712336,446.82426148534967,Reactome_2016,FGB;FGA;FGG;ALB,35.13394817742644,0,0,4/253,2.997489231554481e-06,"Platelet activation, signaling and aggregation_Homo sapiens_R-HSA-76002"
11,0.0082574582917155,155.31006145359783,Reactome_2016,FGB;FGA;FGG;ALB,16.10305958132045,0,0,4/552,6.476437875855293e-05,Hemostasis_Homo sapiens_R-HSA-109582
