,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
0,1.8240900234433248e-05,10425.6384194083,Reactome_2016,FGB;FGA;FGG,571.4285714285714,0,0,3/15,1.1922157015969443e-08,GRB2:SOS provides linkage to MAPK signaling for Integrins_Homo sapiens_R-HSA-354194
1,9.120450117216624e-06,10425.6384194083,Reactome_2016,FGB;FGA;FGG,571.4285714285714,0,0,3/15,1.1922157015969443e-08,p130Cas linkage to MAPK signaling for integrins_Homo sapiens_R-HSA-372708
2,2.0558285858015666e-05,6633.762552949083,Reactome_2016,FGB;FGA;FGG,389.61038961038963,0,0,3/22,4.03103644274817e-08,Common Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140875
3,2.9263868481769317e-05,5201.868448822587,Reactome_2016,FGB;FGA;FGG,317.46031746031747,0,0,3/27,7.650684570397207e-08,Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192
4,6.209707285178996e-05,3569.976094547535,Reactome_2016,FGB;FGA;FGG,231.66023166023172,0,0,3/37,2.0293161062676464e-07,Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009
5,5.617469593036925e-05,3457.5130145786798,Reactome_2016,FGB;FGA;FGG,225.5639097744361,0,0,3/38,2.202929252171343e-07,MAP2K and MAPK activation_Homo sapiens_R-HSA-5674135
6,5.215444445165087e-05,3351.299784856169,Reactome_2016,FGB;FGA;FGG,219.7802197802198,0,0,3/39,2.386151053343504e-07,Formation of Fibrin Clot (Clotting Cascade)_Homo sapiens_R-HSA-140877
7,0.0002382123149060825,1739.3513443789127,Reactome_2016,FGB;FGA;FGG,127.93176972281451,0,0,3/67,1.2455545877442223e-06,Integrin cell surface interactions_Homo sapiens_R-HSA-216083
8,0.0008238810261925206,998.9618662219076,Reactome_2016,FGB;FGA;FGG,81.63265306122447,0,0,3/105,4.846358977603063e-06,Platelet degranulation_Homo sapiens_R-HSA-114608
9,0.0008530293499766634,942.6354174944777,Reactome_2016,FGB;FGA;FGG,77.92207792207792,0,0,3/110,5.575355228605644e-06,Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005
10,0.007529947062352042,358.3220064078525,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/235,5.41368743044918e-05,GRB2 events in EGFR signaling_Homo sapiens_R-HSA-179812
11,0.006902451473822705,358.3220064078525,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/235,5.41368743044918e-05,SHC1 events in EGFR signaling_Homo sapiens_R-HSA-180336
12,0.0063714936681440355,358.3220064078525,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/235,5.41368743044918e-05,SOS-mediated signalling_Homo sapiens_R-HSA-112412
13,0.0059163869775623185,358.3220064078525,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/235,5.41368743044918e-05,SHC1 events in ERBB4 signaling_Homo sapiens_R-HSA-1250347
14,0.005521961179058164,358.3220064078525,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/235,5.41368743044918e-05,RAF/MAP kinase cascade_Homo sapiens_R-HSA-5673001
15,0.005242701653266286,356.3445262583014,Reactome_2016,FGB;FGA;FGG,36.31961259079903,0,0,3/236,5.482563820409188e-05,FRS-mediated FGFR2 signaling_Homo sapiens_R-HSA-5654700
16,0.0049343074383682685,356.3445262583014,Reactome_2016,FGB;FGA;FGG,36.31961259079903,0,0,3/236,5.482563820409188e-05,FRS-mediated FGFR4 signaling_Homo sapiens_R-HSA-5654712
17,0.00466017924734781,356.3445262583014,Reactome_2016,FGB;FGA;FGG,36.31961259079903,0,0,3/236,5.482563820409188e-05,FRS-mediated FGFR3 signaling_Homo sapiens_R-HSA-5654706
18,0.004414906655382136,356.3445262583014,Reactome_2016,FGB;FGA;FGG,36.31961259079903,0,0,3/236,5.482563820409188e-05,FRS-mediated FGFR1 signaling_Homo sapiens_R-HSA-5654693
19,0.00435487715257009,350.52299886215536,Reactome_2016,FGB;FGA;FGG,35.86371787208607,0,0,3/239,5.692649872640642e-05,ARMS-mediated activation_Homo sapiens_R-HSA-170984
20,0.004147502050066754,350.52299886215536,Reactome_2016,FGB;FGA;FGG,35.86371787208607,0,0,3/239,5.692649872640642e-05,Signalling to p38 via RIT and RIN_Homo sapiens_R-HSA-187706
21,0.0040084876187055215,348.6186365097932,Reactome_2016,FGB;FGA;FGG,35.714285714285715,0,0,3/240,5.7638384059817944e-05,Frs2-mediated activation_Homo sapiens_R-HSA-170968
22,0.0038819496856786467,346.73194618984047,Reactome_2016,FGB;FGA;FGG,35.56609365737996,0,0,3/241,5.835610638601887e-05,MAPK1/MAPK3 signaling_Homo sapiens_R-HSA-5684996
23,0.003766330129807177,344.86269336591414,Reactome_2016,FGB;FGA;FGG,35.419126328217246,0,0,3/242,5.907968831070083e-05,Prolonged ERK activation events_Homo sapiens_R-HSA-169893
24,0.0036603201299337173,343.01064753852444,Reactome_2016,FGB;FGA;FGG,35.273368606701936,0,0,3/243,5.980915244989736e-05,Signaling by Leptin_Homo sapiens_R-HSA-2586552
25,0.003606434658404906,339.35727464537104,Reactome_2016,FGB;FGA;FGG,34.98542274052478,0,0,3/245,6.128581772452781e-05,Interleukin receptor SHC signaling_Homo sapiens_R-HSA-912526
26,0.0035152069597442197,337.55550609122355,Reactome_2016,FGB;FGA;FGG,34.84320557491289,0,0,3/246,6.203306399548623e-05,Signalling to RAS_Homo sapiens_R-HSA-167044
27,0.0034723074899615605,334.00072906243594,Reactome_2016,FGB;FGA;FGG,34.56221198156682,0,0,3/248,6.354549654831614e-05,VEGFR2 mediated cell proliferation_Homo sapiens_R-HSA-5218921
28,0.0035159796820848697,327.080417084272,Reactome_2016,FGB;FGA;FGG,34.013605442176875,0,0,3/252,6.664275214409229e-05,Interleukin-2 signaling_Homo sapiens_R-HSA-451927
29,0.003439046206102173,325.3885966493855,Reactome_2016,FGB;FGA;FGG,33.87916431394692,0,0,3/253,6.7432278551023e-05,Signalling to ERKs_Homo sapiens_R-HSA-187687
30,0.0033281092317117805,325.3885966493855,Reactome_2016,FGB;FGA;FGG,33.87916431394692,0,0,3/253,6.7432278551023e-05,"Platelet activation, signaling and aggregation_Homo sapiens_R-HSA-76002"
31,0.003536740796629451,312.3755916724662,Reactome_2016,FGB;FGA;FGG,32.84072249589491,0,0,3/261,7.397104934126957e-05,"Interleukin-3, 5 and GM-CSF signaling_Homo sapiens_R-HSA-512988"
32,0.0036285153115169283,304.6868046954628,Reactome_2016,FGB;FGA;FGG,32.223415682062296,0,0,3/266,7.826209495428668e-05,NCAM signaling for neurite out-growth_Homo sapiens_R-HSA-375165
33,0.00375877774423276,132.9838758324648,Reactome_2016,CRP;FGB;FGA;FGG,14.161798548415652,0,0,4/807,8.352839431628354e-05,Innate Immune System_Homo sapiens_R-HSA-168249
34,0.0041121527329795226,280.81222295351284,Reactome_2016,FGB;FGA;FGG,30.28773346794549,0,0,3/283,9.40688533688126e-05,Extracellular matrix organization_Homo sapiens_R-HSA-1474244
35,0.004039997825099796,279.50750104470507,Reactome_2016,FGB;FGA;FGG,30.18108651911469,0,0,3/284,9.505877235528931e-05,IRS-mediated signalling_Homo sapiens_R-HSA-112399
36,0.003930808694691693,279.50750104470507,Reactome_2016,FGB;FGA;FGG,30.18108651911469,0,0,3/284,9.505877235528931e-05,MAPK family signaling cascades_Homo sapiens_R-HSA-5683057
37,0.003948588904019781,275.654570175503,Reactome_2016,FGB;FGA;FGG,29.86560477849677,0,0,3/287,9.80695283351318e-05,Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751
38,0.003887253472785829,274.3902912828874,Reactome_2016,FGB;FGA;FGG,29.76190476190476,0,0,3/288,9.908685322787403e-05,IGF1R signaling cascade_Homo sapiens_R-HSA-2428924
39,0.003790072135966183,274.3902912828874,Reactome_2016,FGB;FGA;FGG,29.76190476190476,0,0,3/288,9.908685322787403e-05,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192
40,0.0036976313521621296,274.3902912828874,Reactome_2016,FGB;FGA;FGG,29.76190476190476,0,0,3/288,9.908685322787403e-05,IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928
41,0.003646903791933322,273.13584212545743,Reactome_2016,FGB;FGA;FGG,29.65892239248641,0,0,3/289,0.00010011108448444414,FCERI mediated MAPK activation_Homo sapiens_R-HSA-2871796
42,0.004427595863762828,247.81960777235057,Reactome_2016,FGB;FGA;FGG,27.560863573725314,0,0,3/311,0.00012443570074627556,Signaling by Insulin receptor_Homo sapiens_R-HSA-74752
43,0.004708464838922898,238.58643056478488,Reactome_2016,FGB;FGA;FGG,26.785714285714285,0,0,3/320,0.0001354068319690245,VEGFA-VEGFR2 Pathway_Homo sapiens_R-HSA-4420097
44,0.004820075529106493,233.7053065244692,Reactome_2016,FGB;FGA;FGG,26.373626373626376,0,0,3/325,0.00014176692732666154,Signaling by SCF-KIT_Homo sapiens_R-HSA-1433557
45,0.0048452874332735535,230.8570643086265,Reactome_2016,FGB;FGA;FGG,26.132404181184672,0,0,3/328,0.0001456753084513617,Signaling by VEGF_Homo sapiens_R-HSA-194138
46,0.004785111389086605,229.92066143860905,Reactome_2016,FGB;FGA;FGG,26.052974381241857,0,0,3/329,0.00014699361783468654,Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696
47,0.0046854215684806345,229.92066143860905,Reactome_2016,FGB;FGA;FGG,26.052974381241857,0,0,3/329,0.00014699361783468654,Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716
48,0.0045898007201442955,229.92066143860905,Reactome_2016,FGB;FGA;FGG,26.052974381241857,0,0,3/329,0.00014699361783468654,Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708
49,0.004538583451507549,228.99065817299984,Reactome_2016,FGB;FGA;FGG,25.97402597402597,0,0,3/330,0.00014831972063750158,Signaling by ERBB4_Homo sapiens_R-HSA-1236394
50,0.004529861756411067,227.14960169441213,Reactome_2016,FGB;FGA;FGG,25.817555938037874,0,0,3/332,0.0001509953918803689,Signaling by FGFR4_Homo sapiens_R-HSA-5654743
