,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
0,0.011818602137505428,840.7931107759009,Reactome_2016,FGB;FGA;ALB,71.42857142857143,0,0,3/105,7.724576560461064e-06,Platelet degranulation_Homo sapiens_R-HSA-114608
1,0.006796908890441432,793.0338531076502,Reactome_2016,FGB;FGA;ALB,68.18181818181817,0,0,3/110,8.884848222799257e-06,Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005
2,0.007477458951474631,3710.090994266381,Reactome_2016,FGB;FGA,333.3333333333333,0,0,2/15,1.4661684218577713e-05,GRB2:SOS provides linkage to MAPK signaling for Integrins_Homo sapiens_R-HSA-354194
3,0.005608094213605974,3710.090994266381,Reactome_2016,FGB;FGA,333.3333333333333,0,0,2/15,1.4661684218577713e-05,p130Cas linkage to MAPK signaling for integrins_Homo sapiens_R-HSA-372708
4,0.009856510600281716,2350.7291294204915,Reactome_2016,FGB;FGA,227.27272727272728,0,0,2/22,3.2210818955169004e-05,Common Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140875
5,0.012468216146025451,1838.117801170997,Reactome_2016,FGB;FGA,185.1851851851852,0,0,2/27,4.889496527853119e-05,Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192
6,0.020237556837814516,1255.0443265911044,Reactome_2016,FGB;FGA,135.13513513513513,0,0,2/37,9.259012932333437e-05,Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009
7,0.0186879008299194,1214.929006799372,Reactome_2016,FGB;FGA,131.57894736842104,0,0,2/38,9.771451414336942e-05,MAP2K and MAPK activation_Homo sapiens_R-HSA-5674135
8,0.01750588874314991,1177.053383602264,Reactome_2016,FGB;FGA,128.2051282051282,0,0,2/39,0.00010297581613617592,Formation of Fibrin Clot (Clotting Cascade)_Homo sapiens_R-HSA-140877
9,0.01635307443048239,271.0605913679861,Reactome_2016,FGB;FGA;ALB,29.644268774703555,0,0,3/253,0.0001068828394149176,"Platelet activation, signaling and aggregation_Homo sapiens_R-HSA-76002"
10,0.0424985684596097,603.9860170530203,Reactome_2016,FGB;FGA,74.62686567164178,0,0,2/67,0.0003055452634351024,Integrin cell surface interactions_Homo sapiens_R-HSA-216083
