,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
0,1.068591125024204e-05,1277.5243132031446,Reactome_2016,FGB;FGA;FGG;ALB;HRG,68.02721088435375,0,0,5/105,6.984255719112444e-09,Platelet degranulation_Homo sapiens_R-HSA-114608
1,6.759541121187337e-06,1204.1838562026724,Reactome_2016,FGB;FGA;FGG;ALB;HRG,64.93506493506493,0,0,5/110,8.836001465604362e-09,Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005
2,6.303854873609633e-05,4544.621388490366,Reactome_2016,FGB;FGA;FGG,285.7142857142857,0,0,3/15,1.2360499752175752e-07,GRB2:SOS provides linkage to MAPK signaling for Integrins_Homo sapiens_R-HSA-354194
3,4.727891155207224e-05,4544.621388490366,Reactome_2016,FGB;FGA;FGG,285.7142857142857,0,0,3/15,1.2360499752175752e-07,p130Cas linkage to MAPK signaling for integrins_Homo sapiens_R-HSA-372708
4,0.00012764968456294393,2861.65051701451,Reactome_2016,FGB;FGA;FGG,194.80519480519482,0,0,3/22,4.1715583190504547e-07,Common Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140875
5,0.00014480861497731193,406.023747296477,Reactome_2016,FGB;FGA;FGG;ALB;HRG,28.232636928289104,0,0,5/253,5.678769214796545e-07,"Platelet activation, signaling and aggregation_Homo sapiens_R-HSA-76002"
6,0.0001728241215776181,2230.214124476911,Reactome_2016,FGB;FGA;FGG,158.7301587301587,0,0,3/27,7.906985954531547e-07,Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192
7,0.0004000555031153127,1514.7670349884893,Reactome_2016,FGB;FGA;FGG,115.83011583011586,0,0,3/37,2.0917934803415043e-06,Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009
8,0.0003859263491540798,1465.6762160589094,Reactome_2016,FGB;FGA;FGG,112.78195488721805,0,0,3/38,2.2701549950239988e-06,MAP2K and MAPK activation_Homo sapiens_R-HSA-5674135
9,0.0003761232520436073,1419.3441309552222,Reactome_2016,FGB;FGA;FGG,109.8901098901099,0,0,3/39,2.458321908781747e-06,Formation of Fibrin Clot (Clotting Cascade)_Homo sapiens_R-HSA-140877
10,0.0017717680284241738,720.9534170420418,Reactome_2016,FGB;FGA;FGG,63.965884861407254,0,0,3/67,1.2738201511546347e-05,Integrin cell surface interactions_Homo sapiens_R-HSA-216083
11,0.003265244126279037,136.8081924555474,Reactome_2016,FGB;FGA;FGG;ALB;HRG,12.939958592132506,0,0,5/552,2.560975785316892e-05,Hemostasis_Homo sapiens_R-HSA-109582
16,0.04767726800825842,137.56432024343053,Reactome_2016,FGB;FGA;FGG,18.237082066869302,0,0,3/235,0.0005297474223139825,RAF/MAP kinase cascade_Homo sapiens_R-HSA-5673001
17,0.04558943301124909,136.7566085596057,Reactome_2016,FGB;FGA;FGG,18.15980629539952,0,0,3/236,0.0005363462707205775,FRS-mediated FGFR2 signaling_Homo sapiens_R-HSA-5654700
18,0.04318998916855177,136.7566085596057,Reactome_2016,FGB;FGA;FGG,18.15980629539952,0,0,3/236,0.0005363462707205775,FRS-mediated FGFR4 signaling_Homo sapiens_R-HSA-5654712
19,0.04103048971012418,136.7566085596057,Reactome_2016,FGB;FGA;FGG,18.15980629539952,0,0,3/236,0.0005363462707205775,FRS-mediated FGFR3 signaling_Homo sapiens_R-HSA-5654706
20,0.03907665686678493,136.7566085596057,Reactome_2016,FGB;FGA;FGG,18.15980629539952,0,0,3/236,0.0005363462707205775,FRS-mediated FGFR1 signaling_Homo sapiens_R-HSA-5654693
21,0.03869924360179351,134.37984074128278,Reactome_2016,FGB;FGA;FGG,17.931858936043035,0,0,3/239,0.0005564597119212136,ARMS-mediated activation_Homo sapiens_R-HSA-170984
22,0.03701666779301988,134.37984074128278,Reactome_2016,FGB;FGA;FGG,17.931858936043035,0,0,3/239,0.0005564597119212136,Signalling to p38 via RIT and RIN_Homo sapiens_R-HSA-187706
23,0.035908489229787344,133.60269154793704,Reactome_2016,FGB;FGA;FGG,17.857142857142858,0,0,3/240,0.0005632704192907817,Frs2-mediated activation_Homo sapiens_R-HSA-170968
24,0.03489223364671268,132.8329258269476,Reactome_2016,FGB;FGA;FGG,17.78304682868998,0,0,3/241,0.0005701345367109915,MAPK1/MAPK3 signaling_Homo sapiens_R-HSA-5684996
25,0.033957304992834836,132.07044430930924,Reactome_2016,FGB;FGA;FGG,17.709563164108623,0,0,3/242,0.0005770522417083044,Prolonged ERK activation events_Homo sapiens_R-HSA-169893
26,0.033094676970086036,131.31514946256374,Reactome_2016,FGB;FGA;FGG,17.636684303350968,0,0,3/243,0.0005840237112368125,Signaling by Leptin_Homo sapiens_R-HSA-2586552
27,0.032683458418520064,129.8257380531913,Reactome_2016,FGB;FGA;FGG,17.49271137026239,0,0,3/245,0.0005981286507964456,Interleukin receptor SHC signaling_Homo sapiens_R-HSA-912526
28,0.03193281323853918,129.09143474040798,Reactome_2016,FGB;FGA;FGG,17.421602787456447,0,0,3/246,0.0006052624731487817,Signalling to RAS_Homo sapiens_R-HSA-167044
