,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
0,0.00014865723276772416,4968.273959302034,Reactome_2016,FGB;FGA;FGG,307.69230769230774,0,0,3/15,9.716159004426416e-08,GRB2:SOS provides linkage to MAPK signaling for Integrins_Homo sapiens_R-HSA-354194
1,7.432861638386208e-05,4968.273959302034,Reactome_2016,FGB;FGA;FGG,307.69230769230774,0,0,3/15,9.716159004426416e-08,p130Cas linkage to MAPK signaling for integrins_Homo sapiens_R-HSA-372708
2,0.00016727893173473402,3132.222086994428,Reactome_2016,FGB;FGA;FGG,209.79020979020981,0,0,3/22,3.2799790536222363e-07,Common Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140875
3,0.00018912364045331096,850.9795298322364,Reactome_2016,FGB;FGA;FGG;ALB,58.608058608058606,0,0,4/105,4.944408900740156e-07,Platelet degranulation_Homo sapiens_R-HSA-114608
4,0.00018239772718883855,801.8408975072206,Reactome_2016,FGB;FGA;FGG;ALB,55.94405594405596,0,0,4/110,5.960710038850934e-07,Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005
5,0.00015856430100127532,2442.8399841918726,Reactome_2016,FGB;FGA;FGG,170.9401709401709,0,0,3/27,6.218207882402955e-07,Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192
6,0.00035969090479731576,1661.2114376428342,Reactome_2016,FGB;FGA;FGG,124.74012474012476,0,0,3/37,1.6456446624713791e-06,Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009
7,0.0003415784868408636,1607.5523742961714,Reactome_2016,FGB;FGA;FGG,121.4574898785425,0,0,3/38,1.7860313037430775e-06,MAP2K and MAPK activation_Homo sapiens_R-HSA-5674135
8,0.00032880432818245217,1556.9048719937534,Reactome_2016,FGB;FGA;FGG,118.3431952662722,0,0,3/39,1.934143106955601e-06,Formation of Fibrin Clot (Clotting Cascade)_Homo sapiens_R-HSA-140877
9,0.001534989952334444,792.8589688909732,Reactome_2016,FGB;FGA;FGG,68.88633754305395,0,0,3/67,1.0032614067545386e-05,Integrin cell surface interactions_Homo sapiens_R-HSA-216083
