ENSG00000169131,6,ZNF354A
ENSG00000250420,3,AACSP1
ENSG00000253725,1,RP11-21I4.2
ENSG00000178338,6,ZNF354B
ENSG00000206624,1,U1
ENSG00000198939,3,ZFP2
ENSG00000213328,3,RP11-281O15.2
ENSG00000253869,1,RP11-281O15.1
ENSG00000178187,3,ZNF454
ENSG00000113262,9,GRM6
ENSG00000254035,1,RP11-281O15.4
ENSG00000254158,1,RP11-281O15.5
ENSG00000234284,2,ZNF879
ENSG00000177932,6,ZNF354C
ENSG00000253144,1,RP11-281O15.7
ENSG00000087116,9,ADAMTS2
ENSG00000253979,1,RP11-443C10.2
ENSG00000253163,1,RP11-443C10.1
ENSG00000253617,1,RP11-443C10.3
ENSG00000250674,1,RP11-798K23.1
ENSG00000253652,1,RP11-798K23.4
ENSG00000248177,1,RP11-798K23.2
ENSG00000251545,2,RP11-798K23.3
ENSG00000253520,1,RP11-798K23.5
ENSG00000176783,9,RUFY1
ENSG00000249140,1,RP11-1379J22.3
ENSG00000244945,1,RP11-1379J22.2
ENSG00000169045,13,HNRNPH1
ENSG00000204661,5,C5orf60
ENSG00000228259,2,AC136604.1
ENSG00000250999,1,RP11-1379J22.5
ENSG00000204659,4,CBY3
ENSG00000127022,9,CANX
ENSG00000225051,3,HMGB3P22
ENSG00000161021,6,MAML1
ENSG00000213316,5,LTC4S
ENSG00000161013,12,MGAT4B
ENSG00000221394,1,MIR1229
ENSG00000161011,14,SQSTM1
ENSG00000161010,10,C5orf45
ENSG00000222448,1,7SK
ENSG00000252202,1,Y_RNA
ENSG00000245317,2,CTC-241N9.1
ENSG00000197226,7,TBC1D9B
ENSG00000113269,7,RNF130
ENSG00000242979,1,RPS15AP18
ENSG00000249876,1,CTC-563A5.4
ENSG00000249412,1,CTC-563A5.2
ENSG00000198995,1,MIR340
ENSG00000253480,1,RP11-39H3.1
ENSG00000146090,11,RASGEF1C
ENSG00000229721,3,RP11-252I14.1
ENSG00000050748,12,MAPK9
ENSG00000253908,1,RP11-252I14.2
ENSG00000248367,1,CTB-129O4.1
ENSG00000131459,8,GFPT2
ENSG00000250509,1,CTC-573N18.1
ENSG00000200555,1,U6
ENSG00000113300,7,CNOT6
ENSG00000250749,1,RP11-451H23.1
ENSG00000161055,3,SCGB3A1
ENSG00000037280,10,FLT4
ENSG00000251352,1,RP11-451H23.2
ENSG00000248717,1,RP11-451H23.3
ENSG00000236791,2,OR2AI1P
ENSG00000199892,2,RNU1-17P
ENSG00000174339,2,OR2Y1
ENSG00000260841,1,CTC-205M6.5
ENSG00000131446,10,MGAT1
ENSG00000245060,2,CTC-205M6.2
ENSG00000196670,8,ZFP62
ENSG00000113303,7,BTNL8
ENSG00000222852,1,Y_RNA
ENSG00000243664,1,RPS29P12
ENSG00000249287,1,CTD-2593A12.3
ENSG00000248761,1,CTD-2593A12.2
ENSG00000231228,3,CTD-2593A12.4
ENSG00000168903,7,BTNL3
ENSG00000206686,1,U6
ENSG00000165810,11,BTNL9
ENSG00000241870,1,CTB-14A14.1
ENSG00000214295,4,FOXO1B
ENSG00000248560,1,CTB-14A14.2
ENSG00000185372,2,OR2V1
ENSG00000182613,1,OR2V2
ENSG00000244495,1,TRNAL43P
ENSG00000248473,1,CTC-338M12.2
ENSG00000250222,1,CTC-338M12.5
ENSG00000146054,13,TRIM7
ENSG00000250900,2,CTC-338M12.6
ENSG00000248514,1,CTC-338M12.1
ENSG00000146063,13,TRIM41
ENSG00000247049,2,CTC-338M12.7
ENSG00000204628,7,GNB2L1
ENSG00000208342,1,SNORD96A
ENSG00000233937,2,CTC-338M12.4
ENSG00000183718,3,TRIM52
ENSG00000248275,1,CTC-338M12.3
ENSG00000248103,1,CTC-338M12.9
ENSG00000222533,1,U6
ENSG00000238035,2,AC138035.2
ENSG00000250765,1,AC138035.1
ENSG00000230178,1,OR4F3
ENSG00000251035,1,AC139237.1
ENSG00000256301,1,AC138031.2
ENSG00000213285,4,AC138031.1
ENSG00000220212,1,RP1-24O22.1
ENSG00000170590,4,LINC00266-3
ENSG00000217929,2,RP1-24O22.3
ENSG00000234823,1,RP3-416J7.3
ENSG00000218577,1,RP3-416J7.1
ENSG00000205653,1,AL035696.1
ENSG00000224179,1,RP3-416J7.2
ENSG00000112679,9,DUSP22
ENSG00000137265,9,IRF4
ENSG00000112685,8,EXOC2
ENSG00000230433,1,RP1-20B11.2
ENSG00000188996,4,HUS1B
ENSG00000219712,1,RP11-532F6.2
ENSG00000260982,1,RP5-1077H22.2
ENSG00000229796,1,RP5-1077H22.1
ENSG00000176515,1,AL033381.1
ENSG00000238438,1,snoU13
ENSG00000164379,4,FOXQ1
ENSG00000261730,1,RP4-668J24.2
ENSG00000137273,3,FOXF2
ENSG00000243439,1,AL512329.2
ENSG00000218027,2,RP11-157J24.1
ENSG00000240850,1,AL512329.1
ENSG00000240923,1,AL034344.1
ENSG00000054598,4,FOXC1
ENSG00000112699,6,GMDS
ENSG00000250903,2,RP1-80B9.2
ENSG00000236086,2,HMGN2P28
ENSG00000164385,5,C6orf195
ENSG00000228718,1,RP11-145H9.3
ENSG00000145949,8,MYLK4
ENSG00000251499,1,RP11-420G6.3
ENSG00000124535,10,WRNIP1
ENSG00000021355,7,SERPINB1
ENSG00000230438,3,RP11-420G6.4
ENSG00000170542,5,SERPINB9
ENSG00000232999,1,RP1-90J20.10
ENSG00000228365,1,RP1-90J20.2
ENSG00000124570,11,SERPINB6
ENSG00000244041,1,RP1-90J20.7
ENSG00000124588,13,NQO2
ENSG00000224846,1,RP1-90J20.8
ENSG00000261015,1,RP1-90J20.11
ENSG00000232654,1,FAM136BP
ENSG00000217707,2,RP1-40E16.4
ENSG00000233763,1,RP1-40E16.3
ENSG00000229282,1,RP1-40E16.2
ENSG00000137275,7,RIPK1
ENSG00000242974,1,AL031963.3
ENSG00000222248,1,RN5S201
ENSG00000137274,8,BPHL
ENSG00000228170,1,RP1-40E16.11
ENSG00000137267,4,TUBB2A
ENSG00000221162,1,AL031963.1
ENSG00000216819,1,RP1-40E16.8
ENSG00000221243,1,AL031963.2
ENSG00000230269,1,RP1-40E16.9
ENSG00000137285,8,TUBB2B
ENSG00000221674,1,AL445309.1
ENSG00000180822,7,PSMG4
ENSG00000137266,10,SLC22A23
ENSG00000228793,1,RP1-223B1.1
ENSG00000168994,8,PXDC1
ENSG00000219992,2,RP11-420L9.2
ENSG00000238158,1,RP11-420L9.4
ENSG00000145945,5,FAM50B
ENSG00000233068,1,RP1-140K8.1
ENSG00000260604,1,RP1-140K8.5
ENSG00000218472,2,RP1-140K8.2
ENSG00000217135,2,RP1-140K8.3
ENSG00000217566,2,TDGF1P4
ENSG00000216657,1,RP3-406P24.1
ENSG00000145965,5,AL138831.1
ENSG00000230648,1,RP3-406P24.3
ENSG00000112739,11,PRPF4B
ENSG00000145975,7,FAM217A
ENSG00000252668,1,snoU13
ENSG00000185689,10,C6orf201
ENSG00000198721,8,ECI2
ENSG00000254821,1,RP3-400B16.4
ENSG00000234817,2,RP3-400B16.1
ENSG00000237716,1,RP3-400B16.3
ENSG00000216307,2,RP3-400B16.2
ENSG00000229540,1,RP11-625P7.1
ENSG00000231811,1,RP3-527G5.1
ENSG00000201185,1,RN5S202
ENSG00000260239,1,RP11-274H24.1
ENSG00000260673,1,RP4-529N6.2
ENSG00000205444,2,RP4-529N6.1
ENSG00000238801,1,snoU13
ENSG00000217385,1,PSMC1P11
ENSG00000153046,12,CDYL
ENSG00000236336,1,RP3-430A16.1
ENSG00000217030,1,RP11-428J1.2
ENSG00000124787,9,RPP40
ENSG00000252419,1,RNase_MRP
ENSG00000220685,2,RP11-530A18.1
ENSG00000219607,2,PPP1R3G
ENSG00000214113,5,LYRM4
ENSG00000145982,5,FARS2
ENSG00000220446,2,RP3-520B18.1
ENSG00000218574,1,RP1-256G22.1
ENSG00000217239,2,RP1-182O16.1
ENSG00000216360,1,RP1-182O16.2
ENSG00000233064,1,RP3-380B8.4
ENSG00000230770,1,RP3-380B8.3
ENSG00000239472,1,AL136307.1
ENSG00000215057,4,RP3-380B8.1
ENSG00000124785,4,NRN1
ENSG00000124491,9,F13A1
ENSG00000216863,4,LY86-AS1
ENSG00000241216,1,SNAPC5P1
ENSG00000218868,1,CNN3P1
ENSG00000112799,3,LY86
ENSG00000261211,1,RP1-80N2.3
ENSG00000226281,1,RP1-80N2.2
ENSG00000224532,1,RP3-470L22.1
ENSG00000219986,2,BTF3P7
ENSG00000223342,1,RP3-429O6.1
ENSG00000240936,1,AL158817.1
ENSG00000203498,2,RP11-556O15.1
ENSG00000251762,1,snoU13
ENSG00000124782,14,RREB1
ENSG00000225092,2,RP11-405O10.2
ENSG00000201483,1,Y_RNA
ENSG00000124783,8,SSR1
ENSG00000238221,1,RP11-69L16.4
ENSG00000164304,10,CAGE1
ENSG00000219375,1,RP11-69L16.3
ENSG00000220472,1,RP11-69L16.5
ENSG00000230570,1,RP11-69L16.6
ENSG00000124784,4,RIOK1
ENSG00000233503,1,RP11-288G3.2
ENSG00000219993,1,RP11-288G3.3
ENSG00000234115,2,RP11-288G3.4
ENSG00000261189,1,RP3-512B11.3
ENSG00000096696,8,DSP
ENSG00000168566,9,SNRNP48
ENSG00000236512,1,RP3-336K20__B.2
ENSG00000153162,7,BMP6
ENSG00000239264,2,TXNDC5
ENSG00000259040,1,RP1-126E20.3
ENSG00000217746,1,RP1-303A1.1
ENSG00000219294,5,PIP5K1P1
ENSG00000188428,12,MUTED
ENSG00000124802,6,EEF1E1
ENSG00000232234,1,RP11-203H2.1
ENSG00000234763,1,RP11-203H2.2
ENSG00000124786,8,SLC35B3
ENSG00000251164,1,HULC
ENSG00000230939,1,RP11-314C16.1
ENSG00000225775,1,RP11-354I10.1
ENSG00000222597,1,AL031785.1
ENSG00000181355,14,OFCC1
ENSG00000216368,2,RP3-486D24.1
ENSG00000229765,2,RP11-339A7.1
ENSG00000221583,1,U6atac
ENSG00000216781,2,RP1-290I10.2
ENSG00000137203,6,TFAP2A
ENSG00000229950,1,RP1-290I10.6
ENSG00000228478,1,RP1-290I10.3
ENSG00000183674,7,LINC00518
ENSG00000229401,1,RP1-290I10.7
ENSG00000238076,1,RP1-290I10.4
ENSG00000231056,1,RP1-290I10.5
ENSG00000111846,11,GCNT2
ENSG00000237685,1,RP11-360O19.4
ENSG00000216359,1,RP11-360O19.1
ENSG00000217181,1,RP11-360O19.5
ENSG00000205318,3,GCNT6
ENSG00000137434,7,C6orf52
ENSG00000201048,1,Y_RNA
ENSG00000111845,4,PAK1IP1
ENSG00000111843,8,TMEM14C
ENSG00000137210,7,TMEM14B
ENSG00000153157,8,SYCP2L
ENSG00000222383,1,RN5S203
ENSG00000111837,7,MAK
ENSG00000124827,6,GCM2
ENSG00000235051,1,RP11-637O19.2
ENSG00000197977,3,ELOVL2
ENSG00000230314,1,RP1-62D2.3
ENSG00000238896,1,snoU13
ENSG00000224531,3,C6orf228
ENSG00000244476,2,ERVFRD-1
ENSG00000247925,2,RP3-510L9.1
ENSG00000111859,12,NEDD9
ENSG00000233656,1,RP11-716O23.1
ENSG00000242753,1,RP11-716O23.2
ENSG00000202313,1,U1
ENSG00000218020,3,PRKRIRP5
ENSG00000205269,4,TMEM170B
ENSG00000244357,1,AL357518.1
ENSG00000207419,1,SNORA67
ENSG00000111863,7,ADTRP
ENSG00000234427,1,RP3-413H6.2
ENSG00000215124,2,RP3-420J14.1
ENSG00000225102,1,RP11-456H18.1
ENSG00000229896,1,RP11-456H18.2
ENSG00000095951,11,HIVEP1
ENSG00000078401,6,EDN1
ENSG00000218893,1,RP3-451B15.3
ENSG00000223321,1,7SK
ENSG00000212802,3,RPL15P3
ENSG00000234015,1,RP11-125M16.1
ENSG00000112137,11,PHACTR1
ENSG00000223291,1,AL354680.1
ENSG00000206702,1,RNU1-11P
ENSG00000145979,11,TBC1D7
ENSG00000215022,2,RP1-257A7.4
ENSG00000145990,5,GFOD1
ENSG00000187461,5,AL583828.1
ENSG00000237786,1,GFOD1-AS1
ENSG00000218265,1,RP11-501I19.4
ENSG00000202351,1,7SK
ENSG00000124523,9,SIRT5
ENSG00000261071,1,RP1-223E5.4
ENSG00000225921,2,NOL7
ENSG00000010017,8,RANBP9
ENSG00000252966,1,U7
ENSG00000050393,6,CCDC90A
ENSG00000233075,1,AL023583.1
ENSG00000180537,8,RNF182
ENSG00000220868,1,MRPL35P1
ENSG00000233981,1,RP3-380E11.2
ENSG00000112149,5,CD83
ENSG00000238987,1,U7
ENSG00000230631,1,RP11-359N11.1
ENSG00000226673,1,RP11-359N11.2
ENSG00000237346,1,RP3-448I9.2
ENSG00000234540,1,RP3-448I9.1
ENSG00000229646,1,RP11-330A16.1
ENSG00000206960,1,U6
ENSG00000231077,1,RP11-146I2.2
ENSG00000234261,1,RP11-146I2.1
ENSG00000216754,2,RP1-190J20.2
ENSG00000242989,1,AL050335.2
ENSG00000239289,1,AL050335.1
ENSG00000008083,8,JARID2
ENSG00000235488,1,JARID2-AS1
ENSG00000201367,1,U6
ENSG00000201519,1,U6
ENSG00000047579,13,DTNBP1
ENSG00000214027,3,ARPC3P5
ENSG00000232947,1,RP11-401E14.2
ENSG00000217585,1,RP1-13D10.5
ENSG00000007944,10,MYLIP
ENSG00000251793,1,U3
ENSG00000218073,1,RP1-13D10.2
ENSG00000217078,1,RP1-13D10.3
ENSG00000216364,1,MRPL42P2
ENSG00000251831,1,U6
ENSG00000207193,1,Y_RNA
ENSG00000137198,5,GMPR
ENSG00000124788,12,ATXN1
ENSG00000215019,1,AL137003.1
ENSG00000229931,1,RP1-151F17.1
ENSG00000230873,4,RP3-486B10.1
ENSG00000239450,1,AL136305.1
ENSG00000112183,10,RBM24
ENSG00000219314,1,RP1-273P12.1
ENSG00000112186,6,CAP2
ENSG00000184612,7,RP1-273P12.3
ENSG00000218359,1,RP11-14H3.3
ENSG00000137414,4,FAM8A1
ENSG00000124789,6,NUP153
ENSG00000206881,1,U6
ENSG00000201415,1,RN5S204
ENSG00000242576,1,AL138724.1
ENSG00000201442,1,Y_RNA
ENSG00000137177,13,KIF13A
ENSG00000217340,1,AL023807.2
ENSG00000203518,1,AL023807.1
ENSG00000220920,1,RP3-525L6.2
ENSG00000241078,1,AL589723.1
ENSG00000187566,3,NHLRC1
ENSG00000137364,4,TPMT
ENSG00000165097,8,KDM1B
ENSG00000124795,10,DEK
ENSG00000199715,1,Y_RNA
ENSG00000200681,1,U6
ENSG00000217414,2,RP11-528A10.2
ENSG00000218976,2,RP11-528A10.1
ENSG00000137393,8,RNF144B
ENSG00000238458,1,snoU13
ENSG00000207775,1,MIR548A1
ENSG00000229973,1,RP1-239K6.1
ENSG00000217379,2,RP11-254A17.1
ENSG00000231662,1,RP11-686D16.1
ENSG00000218643,2,RP11-686D16.2
ENSG00000201523,1,RN5S205
ENSG00000226786,1,RP1-167F1.2
ENSG00000214012,4,KRT18P38
ENSG00000217314,2,UQCRFS1P3
ENSG00000200957,1,U6
ENSG00000237404,1,RP3-471C18.2
ENSG00000227116,1,RP3-471C18.1
ENSG00000228412,1,RP4-625H18.2
ENSG00000172201,6,ID4
ENSG00000229700,1,RP1-130G2.1
ENSG00000172197,9,MBOAT1
ENSG00000227803,1,RP11-239H6.2
ENSG00000243778,1,AL158198.1
ENSG00000112242,9,E2F3
ENSG00000240869,1,AL136303.1
ENSG00000252949,1,AL136303.2
ENSG00000224707,1,E2F3-IT1
ENSG00000222431,1,U6
ENSG00000201683,1,Y_RNA
ENSG00000145996,7,CDKAL1
ENSG00000225832,1,RP3-348I23.3
ENSG00000233848,1,RP3-348I23.2
ENSG00000252046,1,U6
ENSG00000227089,1,RP1-135L22.1
ENSG00000231754,1,RP11-204E9.1
ENSG00000124766,4,SOX4
ENSG00000220771,2,RP3-322L4.2
ENSG00000235767,1,RP11-377N20.1
ENSG00000238274,2,LINC00340
ENSG00000222515,1,7SK
ENSG00000260455,1,RP1-67M12.2
ENSG00000219404,2,RP11-524C21.1
ENSG00000261568,1,RP11-524C21.2
ENSG00000260049,1,RP3-404K8.2
ENSG00000172179,6,PRL
ENSG00000112273,5,HDGFL1
ENSG00000228772,1,RP1-309H15.2
ENSG00000244114,1,AL033539.1
ENSG00000240018,1,AL590231.1
ENSG00000233358,1,RP1-209A6.1
ENSG00000218476,2,RP11-108N13.1
ENSG00000207394,1,U6
ENSG00000235743,1,RP11-439H9.1
ENSG00000219453,1,RP4-810F7.1
ENSG00000218512,2,SPTLC1P2
ENSG00000220748,2,RP1-59B16.1
ENSG00000219582,2,RP11-31K13.1
ENSG00000152954,6,NRSN1
ENSG00000251830,1,SNORD46
ENSG00000146038,6,DCDC2
ENSG00000146049,1,KAAG1
ENSG00000202050,1,U6
ENSG00000124532,9,MRS2
ENSG00000112293,8,GPLD1
ENSG00000112294,8,ALDH5A1
ENSG00000137261,9,KIAA0319
ENSG00000218186,2,KRT8P43
ENSG00000111802,8,TDP2
ENSG00000112304,5,ACOT13
ENSG00000112308,7,C6orf62
ENSG00000224164,1,RP3-369A17.4
ENSG00000218806,2,RP3-369A17.2
ENSG00000112312,5,GMNN
ENSG00000260286,1,RP3-369A17.5
ENSG00000111913,11,FAM65B
ENSG00000217083,1,RP1-245M18.2
ENSG00000214975,4,PPIAP29
ENSG00000220517,2,ASS1P1
ENSG00000244618,1,AL160400.1
ENSG00000229313,1,RP3-425P12.5
ENSG00000223623,1,RP3-425P12.1
ENSG00000230372,1,RP3-425P12.2
ENSG00000168405,9,CMAHP
ENSG00000219682,3,RP3-425P12.4
ENSG00000262400,1,RP11-191A15.1
ENSG00000217805,2,RP11-191A15.2
ENSG00000222373,1,RNY5P5
ENSG00000219681,2,RP11-191A15.4
ENSG00000235733,1,RP3-522P13.3
ENSG00000216718,5,RP3-522P13.1
ENSG00000213972,3,RP3-522P13.2
ENSG00000079691,13,LRRC16A
ENSG00000207286,1,Y_RNA
ENSG00000207490,1,U6
ENSG00000253017,1,AL160037.1
ENSG00000238322,1,snoU13
ENSG00000079689,9,SCGN
ENSG00000217408,2,RP3-501N12.3
ENSG00000164508,3,HIST1H2AA
ENSG00000146047,4,HIST1H2BA
ENSG00000178762,3,HIST1H2BPS1
ENSG00000216436,2,HIST1H2APS1
ENSG00000146039,6,SLC17A4
ENSG00000124568,6,SLC17A1
ENSG00000124564,13,SLC17A3
ENSG00000242387,1,HIST1H2APS2
ENSG00000112337,6,SLC17A2
ENSG00000112343,7,TRIM38
ENSG00000224447,1,HIST1H1PS2
ENSG00000124610,3,HIST1H1A
ENSG00000198366,5,HIST1H3A
ENSG00000196176,6,HIST1H4A
ENSG00000124529,3,HIST1H4B
ENSG00000124693,2,HIST1H3B
ENSG00000137259,2,HIST1H2AB
ENSG00000196226,2,HIST1H2BB
ENSG00000234816,2,U91328.2
ENSG00000196532,4,HIST1H3C
ENSG00000187837,2,HIST1H1C
ENSG00000010704,13,HFE
ENSG00000197061,3,HIST1H4C
ENSG00000187475,4,HIST1H1T
ENSG00000180596,6,HIST1H2BC
ENSG00000180573,7,HIST1H2AC
ENSG00000168298,4,HIST1H1E
ENSG00000158373,7,HIST1H2BD
ENSG00000217159,2,RP1-221C16.7
ENSG00000197697,3,HIST1H2BE
ENSG00000188987,2,HIST1H4D
ENSG00000216331,1,HIST1H1PS1
ENSG00000197409,6,HIST1H3D
ENSG00000196866,2,HIST1H2AD
ENSG00000197846,3,HIST1H2BF
ENSG00000217275,2,RP1-34B20.4
ENSG00000198518,5,HIST1H4E
ENSG00000187990,4,HIST1H2BG
ENSG00000168274,3,HIST1H2AE
ENSG00000196966,3,HIST1H3E
ENSG00000218281,1,HIST1H2APS3
ENSG00000124575,5,HIST1H1D
ENSG00000198327,3,HIST1H4F
ENSG00000124578,4,HIST1H4G
ENSG00000256316,1,HIST1H3F
ENSG00000197459,2,HIST1H2BH
ENSG00000256018,1,HIST1H3G
ENSG00000218690,1,HIST1H2APS4
ENSG00000168242,3,HIST1H2BI
ENSG00000158406,2,HIST1H4H
ENSG00000220875,1,H3F3AP1
ENSG00000252399,1,U6
ENSG00000186470,7,BTN3A2
ENSG00000215979,1,AL021917.1
ENSG00000124508,12,BTN2A2
ENSG00000026950,12,BTN3A1
ENSG00000124549,9,BTN2A3P
ENSG00000111801,10,BTN3A3
ENSG00000112763,10,BTN2A1
ENSG00000124557,7,BTN1A1
ENSG00000199289,1,U6
ENSG00000228223,1,HCG11
ENSG00000261353,1,CTA-14H9.5
ENSG00000182952,3,HMGN4
ENSG00000242649,1,AL121936.1
ENSG00000244223,1,AL121936.2
ENSG00000146109,3,ABT1
ENSG00000218346,1,VN1R14P
ENSG00000233631,1,RP11-457M11.2
ENSG00000181315,6,ZNF322
ENSG00000261584,1,RP11-457M11.5
ENSG00000240982,1,AL591044.2
ENSG00000244200,1,AL591044.4
ENSG00000241031,1,AL591044.3
ENSG00000239655,1,AL591044.1
ENSG00000241549,3,GUSBP2
ENSG00000197848,5,POM121L1P
ENSG00000243307,1,RP11-239L20.3
ENSG00000242026,1,RP11-239L20.4
ENSG00000241381,1,RP11-239L20.5
ENSG00000238621,1,TRNAI2
ENSG00000224843,1,LINC00240
ENSG00000220581,1,VN1R12P
ENSG00000216762,1,VN1R13P
ENSG00000219770,1,VN1R11P
ENSG00000222800,1,U2
ENSG00000124635,6,HIST1H2BJ
ENSG00000196787,2,HIST1H2AG
ENSG00000197903,6,HIST1H2BK
ENSG00000198339,3,HIST1H4I
ENSG00000184825,4,HIST1H2AH
ENSG00000174572,3,RP11-209A2.1
ENSG00000112812,10,PRSS16
ENSG00000244396,1,AL021808.1
ENSG00000241363,1,TRNAI28P
ENSG00000158553,3,POM121L2
ENSG00000241507,1,TRNAS32P
ENSG00000220758,3,VN1R10P
ENSG00000204789,3,ZNF204P
ENSG00000124613,4,ZNF391
ENSG00000237154,1,MCFD2P1
ENSG00000096654,10,ZNF184
ENSG00000218347,2,HNRNPA1P1
ENSG00000219738,2,XXbac-BPG34I8.3
ENSG00000206671,1,U6
ENSG00000238648,1,TRNAI6
ENSG00000216676,2,RP1-15D7.1
ENSG00000216915,2,RP1-97D16.1
ENSG00000218069,2,RSL24D1P1
ENSG00000217862,2,HIST1H4PS1
ENSG00000185130,4,HIST1H2BL
ENSG00000196747,3,HIST1H2AI
ENSG00000203813,4,HIST1H3H
ENSG00000182611,3,HIST1H2AJ
ENSG00000196374,5,HIST1H2BM
ENSG00000197238,3,HIST1H4J
ENSG00000197914,2,HIST1H4K
ENSG00000184348,2,HIST1H2AK
ENSG00000233822,2,HIST1H2BN
ENSG00000217646,1,HIST1H2BPS2
ENSG00000198374,3,HIST1H2AL
ENSG00000184357,3,HIST1H1B
ENSG00000182572,2,HIST1H3I
ENSG00000198558,2,HIST1H4L
ENSG00000197153,3,HIST1H3J
ENSG00000233224,1,HIST1H2AM
ENSG00000196331,5,HIST1H2BO
ENSG00000238610,1,RNU7-26P
ENSG00000168131,2,OR2B2
ENSG00000168126,3,OR2W6P
ENSG00000124657,1,OR2B6
ENSG00000214374,2,RPLP2P1
ENSG00000216629,1,OR2W4P
ENSG00000217539,2,IQCB2P
ENSG00000199851,1,U3
ENSG00000217315,1,OR2W2P
ENSG00000187763,3,OR2B7P
ENSG00000182477,5,OR2B8P
ENSG00000220721,1,OR1F12P
ENSG00000197279,3,ZNF165
ENSG00000219891,2,ZSCAN12P1
ENSG00000219392,1,RP1-265C24.5
ENSG00000196812,4,ZSCAN16
ENSG00000261839,1,RP1-265C24.8
ENSG00000198315,5,ZNF192
ENSG00000243028,1,AL358933.1
ENSG00000226314,3,ZNF192P1
ENSG00000216901,1,AL022393.7
ENSG00000218016,2,ZNF192P2
ENSG00000176933,4,TOB2P1
ENSG00000137185,7,ZNF193
ENSG00000187626,6,ZKSCAN4
ENSG00000189134,3,NKAPL
ENSG00000197062,6,RP5-874C20.3
ENSG00000137338,4,PGBD1
ENSG00000235109,3,ZNF323
ENSG00000189298,6,ZKSCAN3
ENSG00000158691,10,ZSCAN12
ENSG00000251877,1,U2
ENSG00000187987,5,ZSCAN23
ENSG00000231162,3,COX11P1
ENSG00000219262,1,OR2E1P
ENSG00000241610,1,TRMEP1
ENSG00000198704,4,GPX6
ENSG00000224586,2,GPX5
ENSG00000232040,2,SCAND3
ENSG00000246350,1,RP5-1186N24.3
ENSG00000240597,1,TRNAA46P
ENSG00000235570,1,LINC00533
ENSG00000241402,1,TRNAK43P
ENSG00000243619,1,TRNAF15P
ENSG00000237425,1,RPSAP2
ENSG00000221191,1,AL662890.1
ENSG00000235559,1,NOL5BP
ENSG00000225173,1,XXbac-BPG308K3.5
ENSG00000225595,1,XXbac-BPG308K3.6
ENSG00000213916,2,RPL13P
ENSG00000233366,1,ZNF90P2
ENSG00000224157,1,HCG14
ENSG00000204713,6,TRIM27
ENSG00000212240,1,U6
ENSG00000204709,4,C6orf100
ENSG00000228666,1,KRT18P1
ENSG00000227214,2,HCG15
ENSG00000244349,1,HCG16
ENSG00000197935,5,ZNF311
ENSG00000223677,1,OR2AD1P
ENSG00000204704,2,OR2W1
ENSG00000236909,1,OR2P1P
ENSG00000228364,1,SAR1P1
ENSG00000204703,3,OR2B3
ENSG00000204702,4,OR2J1
ENSG00000204701,1,OR2J3
ENSG00000227206,1,XXbac-BCX196D17.5
ENSG00000203492,3,OR2N1P
ENSG00000204700,3,OR2J2
ENSG00000224233,1,OR2J4P
ENSG00000230598,1,OR2H4P
ENSG00000232505,1,XXbac-BPG308J9.3
ENSG00000213911,2,OR2G1P
ENSG00000204697,3,OR2U1P
ENSG00000242524,1,OR2U2P
ENSG00000197171,5,OR2B4P
ENSG00000204695,2,OR14J1
ENSG00000230056,1,DDX6P1
ENSG00000243729,2,OR5V1
ENSG00000112462,7,OR12D3
ENSG00000168787,4,OR12D2
ENSG00000251608,1,OR12D1P
ENSG00000204694,6,OR11A1
ENSG00000206474,6,OR10C1
ENSG00000204688,5,OR2H1
ENSG00000225797,2,UBDP1
ENSG00000230164,1,MAS1LP1
ENSG00000204687,3,MAS1L
ENSG00000213900,2,RPS17P1
ENSG00000229274,1,XXbac-BPG13B8.10
ENSG00000224582,1,DAQB-12N14.5
ENSG00000229281,1,GPR53P
ENSG00000237988,2,OR2I1P
ENSG00000213886,3,UBD
ENSG00000204681,5,GABBR1
ENSG00000232173,2,OR2H5P
ENSG00000227609,2,TMEM183AP1
ENSG00000201330,1,SNORD32B
ENSG00000231301,1,RPL13AP
ENSG00000204657,2,OR2H2
ENSG00000235238,1,SUMO2P1
ENSG00000204655,7,MOG
ENSG00000204644,5,ZFP57
ENSG00000233916,1,ZDHHC20P1
ENSG00000204642,7,HLA-F
ENSG00000225864,1,HCG4P11
ENSG00000214922,3,HLA-F-AS1
ENSG00000239257,1,RPL23AP1
ENSG00000250991,1,MICE
ENSG00000227758,1,HCG9P5
ENSG00000199290,1,Y_RNA
ENSG00000235821,1,IFITM4P
ENSG00000181126,8,HLA-P
ENSG00000176998,3,HCG4
ENSG00000261548,1,HLA-P
ENSG00000213880,3,RPL7AP7
ENSG00000237042,1,MICG
ENSG00000204632,7,HLA-G
ENSG00000229142,1,HCG4P8
ENSG00000233265,1,MICF
ENSG00000230521,1,HCG4P7
ENSG00000206341,6,HLA-H
ENSG00000231130,1,HLA-T
ENSG00000233677,1,DDX39BP1
ENSG00000235963,1,MCCD1P1
ENSG00000227262,2,HCG4P6
ENSG00000230795,2,HLA-K
ENSG00000228078,1,HLA-U
ENSG00000206503,6,HLA-A
ENSG00000227766,1,HCG4P5
ENSG00000235290,1,HLA-W
ENSG00000229390,1,MICD
ENSG00000204625,6,HCG9
ENSG00000238024,1,DDX39BP2
ENSG00000224312,1,MCCD1P2
ENSG00000204623,4,ZNRD1-AS1
ENSG00000237669,1,HCG4P3
