Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Digestion of dietary lipid Homo sapiens R-HSA-192456	4/17	5.2770673968201215e-09	8.073913117134785e-06	0	0	180.99547511312213	3449.7548073843377	PNLIPRP1;CLPS;CEL;PNLIP
Reactome_2016	Cobalamin (Cbl, vitamin B12) transport and metabolism Homo sapiens R-HSA-196741	4/21	1.322382450755021e-08	1.0116225748275909e-05	0	0	146.5201465201465	2658.0579849479354	PRSS1;CTRB2;CTRB1;CTRC
Reactome_2016	Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	6/148	3.0216826945313574e-08	1.541058174210992e-05	0	0	31.18503118503119	539.9646637457928	PRSS1;CLPS;CTRB2;CTRB1;CTRC;PNLIP
Reactome_2016	Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923	4/71	2.0544875463939892e-06	0.0007858414864957008	0	0	43.33694474539545	567.5182713007617	PNLIPRP1;CLPS;CEL;PNLIP
Reactome_2016	Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	4/98	7.458631564141676e-06	0.0022823412586273533	0	0	31.397174254317108	370.6793908011699	PRSS1;CTRB2;CTRB1;CTRC
Reactome_2016	Activation of Matrix Metalloproteinases Homo sapiens R-HSA-1592389	3/32	9.433807821864724e-06	0.002405620994575504	0	0	72.11538461538461	834.4623132772031	PRSS1;CTRB2;CTRB1
Reactome_2016	Metabolism Homo sapiens R-HSA-1430728	11/1908	1.1523534418395113e-05	0.002518715380020645	0	0	4.434768585711982	50.428281957990045	PNLIPRP1;PRSS1;CLPS;AMY2A;PLA2G1B;CTRB2;CTRB1;CEL;CTRC;PNLIP;INS
Reactome_2016	Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	3/106	0.0003442667720752685	0.06584102015939511	0	0	21.770682148040642	173.60145938135688	PRSS1;CTRB2;CTRB1
Reactome_2016	Retinoid metabolism and transport Homo sapiens R-HSA-975634	2/42	0.00135513207504301	0.2303724527573117	0	0	36.63003663003663	241.8995002580267	CLPS;PNLIP
Reactome_2016	Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	5/659	0.0014156245275301815	0.21659055271211775	0	0	5.836348780203107	38.28752470553546	PNLIPRP1;CLPS;PLA2G1B;CEL;PNLIP
Reactome_2016	Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	2/51	0.00199236946765875	0.2771204805016261	0	0	30.165912518853695	187.58463533290868	CLPS;PNLIP
Reactome_2016	Peptide hormone metabolism Homo sapiens R-HSA-2980736	2/81	0.004943341718623132	0.6302760691244493	0	0	18.99335232668566	100.84926334699621	CPB1;INS
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	3/283	0.005728287187055797	0.6741753381688748	0	0	8.154389779831478	42.095722042747795	PRSS1;CTRB2;CTRB1
Reactome_2016	IRS activation Homo sapiens R-HSA-74713	1/5	0.006483689369798885	0.7085746239851638	0	0	153.84615384615387	775.1485512989827	INS
Reactome_2016	Visual phototransduction Homo sapiens R-HSA-2187338	2/97	0.007013879876246297	0.7154157473771222	0	0	15.860428231562253	78.66557103401242	CLPS;PNLIP
Reactome_2016	Digestion of dietary carbohydrate Homo sapiens R-HSA-189085	1/8	0.010354501736256565	0.9901492285295338	0	0	96.15384615384615	439.4551830260862	AMY2A
Reactome_2016	Signal attenuation Homo sapiens R-HSA-74749	1/10	0.012926985542465876	1.0	0	0	76.92307692307693	334.4952500060922	INS
Reactome_2016	Acyl chain remodelling of PI Homo sapiens R-HSA-1482922	1/16	0.020605924132812942	1.0	0	0	48.07692307692307	186.64310890705897	PLA2G1B
Reactome_2016	Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377	1/16	0.020605924132812942	1.0	0	0	48.07692307692307	186.64310890705897	CPB1
Reactome_2016	Acyl chain remodelling of PG Homo sapiens R-HSA-1482925	1/17	0.02188015065344143	1.0	0	0	45.248868778280546	172.94911384667014	PLA2G1B
Reactome_2016	Acyl chain remodelling of PS Homo sapiens R-HSA-1482801	1/17	0.02188015065344143	1.0	0	0	45.248868778280546	172.94911384667014	PLA2G1B
Reactome_2016	Synthesis, secretion, and deacylation of Ghrelin Homo sapiens R-HSA-422085	1/17	0.02188015065344143	1.0	0	0	45.248868778280546	172.94911384667014	INS
Reactome_2016	Regulation of gene expression in beta cells Homo sapiens R-HSA-210745	1/20	0.025693274055310838	1.0	0	0	38.46153846153847	140.8279242785793	INS
Reactome_2016	Acyl chain remodelling of PE Homo sapiens R-HSA-1482839	1/23	0.029492103112664668	1.0	0	0	33.44481605351171	117.84724891532215	PLA2G1B
Reactome_2016	Insulin processing Homo sapiens R-HSA-264876	1/24	0.030755211794707717	1.0	0	0	32.05128205128205	111.5928144177085	INS
Reactome_2016	Acyl chain remodelling of PC Homo sapiens R-HSA-1482788	1/25	0.032016739803822636	1.0	0	0	30.76923076923077	105.89219674129015	PLA2G1B
Reactome_2016	Insulin receptor recycling Homo sapiens R-HSA-77387	1/26	0.0332766890274869	1.0	0	0	29.58579881656805	100.6774602466032	INS
Reactome_2016	Synthesis of PA Homo sapiens R-HSA-1483166	1/28	0.03579185869121641	1.0	0	0	27.47252747252747	91.48447314003106	PLA2G1B
Reactome_2016	Regulation of beta-cell development Homo sapiens R-HSA-186712	1/32	0.040803335713671715	1.0	0	0	24.038461538461537	76.89883276985496	INS
Reactome_2016	Amyloid fiber formation Homo sapiens R-HSA-977225	1/68	0.08479370378776746	1.0	0	0	11.312217194570133	27.91328039283421	INS
Reactome_2016	COPI-mediated anterograde transport Homo sapiens R-HSA-6807878	1/78	0.09666478576870684	1.0	0	0	9.861932938856015	23.042466493334608	INS
Reactome_2016	Regulation of insulin secretion Homo sapiens R-HSA-422356	1/80	0.09902116952190523	1.0	0	0	9.615384615384617	22.234823251462355	INS
Reactome_2016	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	1/83	0.10254466674109636	1.0	0	0	9.267840593141797	21.10710660093904	INS
Reactome_2016	Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	1/90	0.11071470959932304	1.0	0	0	8.547008547008549	18.810244188481928	INS
Reactome_2016	Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	1/102	0.12455438941371808	1.0	0	0	7.541478129713424	15.708995442785367	PLA2G1B
Reactome_2016	Integration of energy metabolism Homo sapiens R-HSA-163685	1/110	0.13366553435296216	1.0	0	0	6.9930069930069925	14.072829451429405	INS
Reactome_2016	PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	1/122	0.14716150198900724	1.0	0	0	6.305170239596469	12.082122586976512	INS
Reactome_2016	PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	1/122	0.14716150198900724	1.0	0	0	6.305170239596469	12.082122586976512	INS
Reactome_2016	PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	1/122	0.14716150198900724	1.0	0	0	6.305170239596469	12.082122586976512	INS
Reactome_2016	PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	1/122	0.14716150198900724	1.0	0	0	6.305170239596469	12.082122586976512	INS
Reactome_2016	PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	1/122	0.14716150198900724	1.0	0	0	6.305170239596469	12.082122586976512	INS
Reactome_2016	PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	1/122	0.14716150198900724	1.0	0	0	6.305170239596469	12.082122586976512	INS
Reactome_2016	GAB1 signalosome Homo sapiens R-HSA-180292	1/125	0.15050377348511124	1.0	0	0	6.153846153846153	11.6539515207185	INS
Reactome_2016	PI3K/AKT activation Homo sapiens R-HSA-198203	1/125	0.15050377348511124	1.0	0	0	6.153846153846153	11.6539515207185	INS
Reactome_2016	ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977	1/131	0.15715057276342775	1.0	0	0	5.871990604815032	10.86641732855369	INS
Reactome_2016	Phospholipid metabolism Homo sapiens R-HSA-1483257	1/161	0.18964143239267134	1.0	0	0	4.777830864787386	7.943718049482006	PLA2G1B
Reactome_2016	Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	1/162	0.19070344622860136	1.0	0	0	4.748338081671415	7.868165693603352	INS
Reactome_2016	Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	1/162	0.19070344622860136	1.0	0	0	4.748338081671415	7.868165693603352	INS
