Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	5/323	2.8005224682622646e-06	0.004284799376441265	0	0	20.639834881320947	263.8948310089163	P2RY12;CX3CR1;P2RY13;LPAR5;PTAFR
Reactome_2016	Immune System Homo sapiens R-HSA-168256	8/1547	4.943653614119441e-06	0.0037818950148013728	0	0	6.895065718595131	84.23981660595476	CSF1R;ITGAM;TYROBP;SYK;PTAFR;PLD4;TREM2;LILRB4
Reactome_2016	GPCR ligand binding Homo sapiens R-HSA-500792	5/447	1.360878047181418e-05	0.006940478040625232	0	0	14.914243102162564	167.1110417691212	P2RY12;CX3CR1;P2RY13;LPAR5;PTAFR
Reactome_2016	P2Y receptors Homo sapiens R-HSA-417957	2/12	3.450012056424365e-05	0.013196296115823195	0	0	222.22222222222217	2283.232830959401	P2RY12;P2RY13
Reactome_2016	Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	2/16	6.261919708622724e-05	0.01916147430838553	0	0	166.66666666666666	1613.0731106917224	P2RY12;P2RY13
Reactome_2016	Other semaphorin interactions Homo sapiens R-HSA-416700	2/19	8.911670367707504e-05	0.022724759437654136	0	0	140.35087719298244	1308.8510554294526	TYROBP;TREM2
Reactome_2016	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	3/157	0.0002014637029116915	0.04403420935069829	0	0	25.477707006369425	216.81277266845817	TYROBP;TREM2;LILRB4
Reactome_2016	Innate Immune System Homo sapiens R-HSA-168249	5/807	0.00022625074684676078	0.043270455334442987	0	0	8.261049153242462	69.34214518306095	ITGAM;TYROBP;SYK;PLD4;TREM2
Reactome_2016	Hemostasis Homo sapiens R-HSA-109582	4/552	0.0006148067250274298	0.10451714325466303	0	0	9.661835748792269	71.44157108984012	P2RY12;SELPLG;ITGAM;SYK
Reactome_2016	G alpha (i) signalling events Homo sapiens R-HSA-418594	3/240	0.0006978693830776945	0.10677401561088726	0	0	16.666666666666668	121.12464338290228	P2RY12;P2RY13;LPAR5
Reactome_2016	Role of phospholipids in phagocytosis Homo sapiens R-HSA-2029485	2/60	0.0009062132520838293	0.12604602506256898	0	0	44.444444444444436	311.3882623129902	SYK;PLD4
Reactome_2016	Semaphorin interactions Homo sapiens R-HSA-373755	2/67	0.0011285741249095064	0.14389320092596208	0	0	39.80099502487562	270.1214041555027	TYROBP;TREM2
Reactome_2016	Signaling by GPCR Homo sapiens R-HSA-372790	5/1293	0.001947276554931552	0.2291794714650211	0	0	5.155968032998195	32.180064558451726	P2RY12;CX3CR1;P2RY13;LPAR5;PTAFR
Reactome_2016	DAP12 signaling Homo sapiens R-HSA-2424491	3/344	0.001968263919858187	0.21510312838450188	0	0	11.627906976744184	72.44887655493524	TYROBP;SYK;TREM2
Reactome_2016	Adaptive Immune System Homo sapiens R-HSA-1280218	4/762	0.00203879970513358	0.2079575699236252	0	0	6.99912510936133	43.36233787664627	TYROBP;SYK;TREM2;LILRB4
Reactome_2016	DAP12 interactions Homo sapiens R-HSA-2172127	3/359	0.0022228436622219166	0.2125594251999708	0	0	11.142061281337046	68.06649553045925	TYROBP;SYK;TREM2
Reactome_2016	Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	2/101	0.002540055049565981	0.2286049544609383	0	0	26.4026402640264	157.7708125446621	SELPLG;ITGAM
Reactome_2016	Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480	2/120	0.0035618909009462376	0.3027607265804302	0	0	22.222222222222218	125.27697162618387	SYK;PLD4
Reactome_2016	GPCR downstream signaling Homo sapiens R-HSA-388396	4/983	0.005122437052550614	0.41249098370539145	0	0	5.425567989148863	28.615123588200607	P2RY12;P2RY13;LPAR5;PTAFR
Reactome_2016	Synthesis of PG Homo sapiens R-HSA-1483148	1/8	0.0059852428364459065	0.4578710769881118	0	0	166.66666666666666	853.0763944364808	PLD4
Reactome_2016	Signal Transduction Homo sapiens R-HSA-162582	6/2465	0.006472286432244967	0.4715522972064191	0	0	3.2454361054766734	16.357730930823127	P2RY12;CX3CR1;P2RY13;SYK;LPAR5;PTAFR
Reactome_2016	Dectin-2 family Homo sapiens R-HSA-5621480	1/10	0.0074763281564485876	0.5199446399711972	0	0	133.33333333333334	652.8017994261492	SYK
Reactome_2016	G alpha (q) signalling events Homo sapiens R-HSA-416476	2/191	0.008778315481438016	0.5839488124608766	0	0	13.961605584642234	66.11477484605203	LPAR5;PTAFR
Reactome_2016	Signal regulatory protein (SIRP) family interactions Homo sapiens R-HSA-391160	1/13	0.009709044215672634	0.6189515687491304	0	0	102.56410256410255	475.35358302699274	TYROBP
Reactome_2016	Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	3/620	0.010211734298532829	0.6249581390702091	0	0	6.451612903225808	29.57559869996628	CSF1R;SYK;PTAFR
Reactome_2016	Lysosphingolipid and LPA receptors Homo sapiens R-HSA-419408	1/14	0.0104522409709381	0.6150741802128961	0	0	95.23809523809523	434.37513110305343	LPAR5
Reactome_2016	Regulation of signaling by CBL Homo sapiens R-HSA-912631	1/18	0.01341982690512007	0.7604568579568041	0	0	74.07407407407406	319.33496635547976	SYK
Reactome_2016	Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	2/253	0.01501483394678781	0.8204534263780481	0	0	10.54018445322793	44.2552478183187	P2RY12;SYK
Reactome_2016	ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	1/22	0.016379106794774147	0.8641390826208429	0	0	60.60606060606061	249.19689286530968	P2RY12
Reactome_2016	Synthesis of IP3 and IP4 in the cytosol Homo sapiens R-HSA-1855204	1/25	0.018593128566787336	0.948249556906154	0	0	53.33333333333334	212.53137058202182	PLD4
Reactome_2016	Integrin alphaIIb beta3 signaling Homo sapiens R-HSA-354192	1/27	0.02006655846437807	0.9903817564676918	0	0	49.382716049382715	193.02225222175983	SYK
Reactome_2016	Signal amplification Homo sapiens R-HSA-392518	1/32	0.02374110642149283	1.0	0	0	41.66666666666666	155.85613687895918	P2RY12
Reactome_2016	Platelet Aggregation (Plug Formation) Homo sapiens R-HSA-76009	1/37	0.02740279223681544	1.0	0	0	36.03603603603604	129.62559871449025	SYK
Reactome_2016	Inositol phosphate metabolism Homo sapiens R-HSA-1483249	1/44	0.03250762309645384	1.0	0	0	30.303030303030305	103.82668667686757	PLD4
Reactome_2016	Signaling by Interleukins Homo sapiens R-HSA-449147	2/392	0.033997882823515395	1.0	0	0	6.802721088435375	23.00310902177845	CSF1R;SYK
Reactome_2016	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers Homo sapiens R-HSA-983695	1/47	0.03468774361932867	1.0	0	0	28.36879432624113	95.35798196426158	SYK
Reactome_2016	FCGR activation Homo sapiens R-HSA-2029481	1/49	0.03613860922017235	1.0	0	0	27.210884353741488	90.35084292993128	SYK
Reactome_2016	GPVI-mediated activation cascade Homo sapiens R-HSA-114604	1/53	0.03903423694583945	1.0	0	0	25.157232704402514	81.59285905784179	SYK
Reactome_2016	Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	2/432	0.04059560436105805	1.0	0	0	6.172839506172839	19.778367192621946	LPAR5;PTAFR
Reactome_2016	Chemokine receptors bind chemokines Homo sapiens R-HSA-380108	1/56	0.04120062760444105	1.0	0	0	23.809523809523807	75.93575689583757	CX3CR1
Reactome_2016	FCERI mediated Ca+2 mobilization Homo sapiens R-HSA-2871809	1/62	0.04551974143734416	1.0	0	0	21.505376344086017	66.44320794363732	SYK
Reactome_2016	Integrin cell surface interactions Homo sapiens R-HSA-216083	1/67	0.049105124607314005	1.0	0	0	19.90049751243781	59.975957787201146	ITGAM
Reactome_2016	Axon guidance Homo sapiens R-HSA-422475	2/515	0.055693806671090036	1.0	0	0	5.17799352750809	14.95345672002741	TYROBP;TREM2
Reactome_2016	Interferon gamma signaling Homo sapiens R-HSA-877300	1/93	0.06754736250753658	1.0	0	0	14.336917562724016	38.63693563266489	PTAFR
Reactome_2016	Regulation of actin dynamics for phagocytic cup formation Homo sapiens R-HSA-2029482	1/97	0.07035481969078608	1.0	0	0	13.745704467353955	36.48390360953693	SYK
Reactome_2016	CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	1/99	0.07175558797911342	1.0	0	0	13.468013468013467	35.481340688659856	SYK
Reactome_2016	Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	1/102	0.07385304727236812	1.0	0	0	13.0718954248366	34.06115042952295	PLD4
Reactome_2016	Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	1/122	0.08772346723700694	1.0	0	0	10.928961748633881	26.596347869157587	ITGAM
Reactome_2016	C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	1/123	0.0884118727126009	1.0	0	0	10.840108401084011	26.2953822401436	SYK
Reactome_2016	Cell-Cell communication Homo sapiens R-HSA-1500931	1/131	0.0939016881241754	1.0	0	0	10.178117048346056	24.07640625991123	TYROBP
Reactome_2016	Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	1/140	0.1000408402258	1.0	0	0	9.523809523809524	21.92549308675761	ITGAM
Reactome_2016	Phospholipid metabolism Homo sapiens R-HSA-1483257	1/161	0.114214881032195	1.0	0	0	8.281573498964804	17.968312078572573	PLD4
Reactome_2016	Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	1/162	0.1148846101623253	1.0	0	0	8.23045267489712	17.809276084315535	SYK
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	2/786	0.11560943127617475	1.0	0	0	3.392705682782019	7.319890553478314	TYROBP;TREM2
Reactome_2016	Peptide ligand-binding receptors Homo sapiens R-HSA-375276	1/193	0.1354133150044698	1.0	0	0	6.90846286701209	13.81294359273801	CX3CR1
Reactome_2016	Interferon Signaling Homo sapiens R-HSA-913531	1/196	0.13737619926254402	1.0	0	0	6.802721088435375	13.503619975855932	PTAFR
Reactome_2016	Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	1/233	0.16124560053427536	1.0	0	0	5.722460658082976	10.442498467449653	SYK
Reactome_2016	Interleukin-2 signaling Homo sapiens R-HSA-451927	1/252	0.17326191688345766	1.0	0	0	5.29100529100529	9.274872269616695	SYK
Reactome_2016	Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	1/261	0.17889759955603066	1.0	0	0	5.108556832694763	8.791528512669036	SYK
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	1/283	0.19252312449171285	1.0	0	0	4.7114252061248525	7.762256797358392	ITGAM
Reactome_2016	FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	1/289	0.1962023821175501	1.0	0	0	4.61361014994233	7.513765124118396	SYK
Reactome_2016	Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	1/395	0.2586776740233519	1.0	0	0	3.3755274261603376	4.564295338931456	SYK
Reactome_2016	Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	1/659	0.3951375458529013	1.0	0	0	2.0232675771370765	1.878647156996436	PLD4
Reactome_2016	Metabolism Homo sapiens R-HSA-1430728	1/1908	0.777868520558894	1.0	0	0	0.6988120195667366	0.17554001802671684	PLD4
