Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377	3/16	1.89991599585238e-07	0.0002906871473654141	0	0	250.0	3869.071494618152	CPA3;CMA1;CTSG
Reactome_2016	Activation of Matrix Metalloproteinases Homo sapiens R-HSA-1592389	3/32	1.670752808865952e-06	0.0012781258987824536	0	0	125.0	1662.779531169502	CMA1;CTSG;TPSAB1
Reactome_2016	Peptide hormone metabolism Homo sapiens R-HSA-2980736	3/81	2.8113204426146594e-05	0.014337734257334762	0	0	49.382716049382715	517.4948732638597	CPA3;CMA1;CTSG
Reactome_2016	Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	3/106	6.285620203960329e-05	0.024042497280148255	0	0	37.735849056603776	365.08154519890803	CMA1;CTSG;TPSAB1
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	3/283	0.0011243576450843077	0.3440534393957981	0	0	14.13427561837456	95.97941185223208	CMA1;CTSG;TPSAB1
Reactome_2016	Histidine catabolism Homo sapiens R-HSA-70921	1/7	0.005238916894144343	1.0	0	0	190.47619047619045	1000.3124764962407	HDC
Reactome_2016	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	2/157	0.006012138049846984	1.0	0	0	16.985138004246284	86.86156849209299	SIGLEC8;SIGLEC6
Reactome_2016	Serotonin Neurotransmitter Release Cycle Homo sapiens R-HSA-181429	1/18	0.01341982690512007	1.0	0	0	74.07407407407406	319.33496635547976	SLC18A2
Reactome_2016	Norepinephrine Neurotransmitter Release Cycle Homo sapiens R-HSA-181430	1/18	0.01341982690512007	1.0	0	0	74.07407407407406	319.33496635547976	SLC18A2
Reactome_2016	Na+/Cl- dependent neurotransmitter transporters Homo sapiens R-HSA-442660	1/19	0.014160424747060762	1.0	0	0	70.17543859649122	298.7581891161465	SLC18A2
Reactome_2016	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) Homo sapiens R-HSA-381426	1/21	0.015640064360477556	1.0	0	0	63.492063492063494	263.9948843652946	CTSG
