Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Defective CHST3 causes SEDCJD Homo sapiens R-HSA-3595172	3/7	1.7812504287422323e-08	2.7253131559756156e-05	0	0	504.2016806722689	8996.654691539587	BCAN;VCAN;CSPG4
Reactome_2016	Defective CHSY1 causes TPBS Homo sapiens R-HSA-3595177	3/7	1.7812504287422323e-08	1.3626565779878075e-05	0	0	504.2016806722689	8996.654691539587	BCAN;VCAN;CSPG4
Reactome_2016	Defective CHST14 causes EDS, musculocontractural type Homo sapiens R-HSA-3595174	3/7	1.7812504287422323e-08	9.084377186585384e-06	0	0	504.2016806722689	8996.654691539587	BCAN;VCAN;CSPG4
Reactome_2016	Dermatan sulfate biosynthesis Homo sapiens R-HSA-2022923	3/11	8.379910411637963e-08	3.205315732451521e-05	0	0	320.85561497326205	5228.292038583159	BCAN;VCAN;CSPG4
Reactome_2016	CS/DS degradation Homo sapiens R-HSA-2024101	3/14	1.845770358411721e-07	5.648057296739866e-05	0	0	252.10084033613444	3908.873677859549	BCAN;VCAN;CSPG4
Reactome_2016	Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	3/19	4.900783719307984e-07	0.00012496998484235359	0	0	185.7585139318886	2698.8298171978877	BCAN;VCAN;CSPG4
Reactome_2016	Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	3/19	4.900783719307984e-07	0.00010711712986487452	0	0	185.7585139318886	2698.8298171978877	BCAN;VCAN;CSPG4
Reactome_2016	Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	3/19	4.900783719307984e-07	9.37274886317652e-05	0	0	185.7585139318886	2698.8298171978877	BCAN;VCAN;CSPG4
Reactome_2016	Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870	3/20	5.762613044844332e-07	9.796442176235364e-05	0	0	176.47058823529412	2535.300816264954	BCAN;VCAN;CSPG4
Reactome_2016	Diseases associated with glycosaminoglycan metabolism Homo sapiens R-HSA-3560782	3/26	1.310158828975595e-06	0.0002004543008332661	0	0	135.74660633484163	1838.7369481368046	BCAN;VCAN;CSPG4
Reactome_2016	A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	3/26	1.310158828975595e-06	0.00018223118257569643	0	0	135.74660633484163	1838.7369481368046	BCAN;VCAN;CSPG4
