Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Apoptotic cleavage of cell adhesion  proteins Homo sapiens R-HSA-351906	2/11	7.540109655030561e-05	0.1153636777219676	0	0	151.51515151515153	1438.2861727194868	DSG1;PKP1
Reactome_2016	Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	2/37	0.0008958242762467574	0.6853055713287693	0	0	45.04504504504505	316.11559840016906	DSG1;PKP1
Reactome_2016	Apoptotic execution  phase Homo sapiens R-HSA-75153	2/51	0.0016975001307372168	0.8657250666759806	0	0	32.679738562091515	208.45093534359214	DSG1;PKP1
Reactome_2016	Type I hemidesmosome assembly Homo sapiens R-HSA-446107	1/9	0.010750337464808102	1.0	0	0	92.5925925925926	419.7053826690754	COL17A1
Reactome_2016	Apoptosis Homo sapiens R-HSA-109581	2/163	0.016199378750638527	1.0	0	0	10.224948875255626	42.15523912275202	DSG1;PKP1
Reactome_2016	Programmed Cell Death Homo sapiens R-HSA-5357801	2/166	0.01676643292366346	1.0	0	0	10.040160642570283	41.04795614032445	DSG1;PKP1
Reactome_2016	Collagen degradation Homo sapiens R-HSA-1442490	1/39	0.04579088442720472	1.0	0	0	21.367521367521373	65.89038969326471	COL17A1
Reactome_2016	Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	1/63	0.07296379491735007	1.0	0	0	13.227513227513228	34.62687726056753	COL17A1
Reactome_2016	Collagen formation Homo sapiens R-HSA-1474290	1/85	0.09721961435239948	1.0	0	0	9.803921568627453	22.850811707101947	COL17A1
Reactome_2016	Cell junction organization Homo sapiens R-HSA-446728	1/86	0.09830757280729437	1.0	0	0	9.689922480620156	22.477269545370017	COL17A1
Reactome_2016	Interferon gamma signaling Homo sapiens R-HSA-877300	1/93	0.1058881763859252	1.0	0	0	8.96057347670251	20.11981793428399	TRIM29
Reactome_2016	Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	1/106	0.11980470494974152	1.0	0	0	7.8616352201257875	16.681543401744	COL17A1
Reactome_2016	Cell-Cell communication Homo sapiens R-HSA-1500931	1/131	0.14598601360501082	1.0	0	0	6.3613231552162866	12.240740833896954	COL17A1
Reactome_2016	Interferon Signaling Homo sapiens R-HSA-913531	1/196	0.2106111181711424	1.0	0	0	4.2517006802721085	6.623052244219051	TRIM29
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	1/283	0.2898102584376698	1.0	0	0	2.944640753828033	3.647022530584266	COL17A1
Reactome_2016	Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	1/620	0.5305607340638229	1.0	0	0	1.3440860215053765	0.8519097350967971	TRIM29
Reactome_2016	Immune System Homo sapiens R-HSA-168256	1/1547	0.8553266852303116	1.0	0	0	0.5386770092652446	0.08418002318128383	TRIM29
