Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Acetylcholine Neurotransmitter Release Cycle Homo sapiens R-HSA-264642	3/17	8.93822673359901e-07	0.0013675486902406488	0	0	153.45268542199491	2137.2519335130937	SLC5A7;CHAT;SLC18A3
Reactome_2016	Neurotransmitter Release Cycle Homo sapiens R-HSA-112310	3/51	2.668502671852699e-05	0.020414045439673144	0	0	51.15089514066496	538.690943576597	SLC5A7;CHAT;SLC18A3
Reactome_2016	Signal Transduction Homo sapiens R-HSA-162582	10/2465	0.00019747818695466684	0.10071387534688007	0	0	3.5276479407355152	30.090422173108173	NTRK1;CHRM2;MC4R;CRABP2;TRPC3;GPR83;COL6A6;TACR1;GFRA3;DRD5
Reactome_2016	Neuronal System Homo sapiens R-HSA-112316	4/301	0.0003552563369440105	0.13588554888108406	0	0	11.555683952043912	91.78299526981495	HCN4;SLC5A7;CHAT;SLC18A3
Reactome_2016	Signaling by GPCR Homo sapiens R-HSA-372790	7/1293	0.0004541787019586236	0.1389786827993388	0	0	4.707622986650526	36.234667436729424	CHRM2;MC4R;TRPC3;GPR83;TACR1;GFRA3;DRD5
Reactome_2016	Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	4/323	0.0004638696601658528	0.11828676334229248	0	0	10.768609503297887	82.65884452835256	CHRM2;MC4R;TACR1;DRD5
Reactome_2016	G alpha (s) signalling events Homo sapiens R-HSA-418555	3/142	0.0005591799956909646	0.12222077048673945	0	0	18.37109614206981	137.58185806679802	MC4R;GPR83;DRD5
Reactome_2016	GPCR downstream signaling Homo sapiens R-HSA-388396	6/983	0.0006813252782578751	0.1303034594668186	0	0	5.307620858949977	38.70036207473027	CHRM2;MC4R;TRPC3;GPR83;TACR1;DRD5
Reactome_2016	Amine ligand-binding receptors Homo sapiens R-HSA-375280	2/43	0.0011100252238666322	0.18870428805732747	0	0	40.44489383215369	275.1616800692381	CHRM2;DRD5
Reactome_2016	GPCR ligand binding Homo sapiens R-HSA-500792	4/447	0.0015559321151697553	0.2380576136209725	0	0	7.7813442272152535	50.311685493322365	CHRM2;MC4R;TACR1;DRD5
