Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Initial triggering of complement Homo sapiens R-HSA-166663	4/58	7.933526506924989e-09	1.2138295555595232e-05	0	0	153.25670498084293	2858.5698384093707	C1QB;C3;C1QA;C1QC
Reactome_2016	Complement cascade Homo sapiens R-HSA-166658	4/80	2.9444844586775447e-08	2.2525306108883208e-05	0	0	111.11111111111113	1926.7496665165784	C1QB;C3;C1QA;C1QC
Reactome_2016	Classical antibody-mediated complement activation Homo sapiens R-HSA-173623	3/43	7.705543808342472e-07	0.00039298273422546607	0	0	155.03875968992247	2182.349706363878	C1QB;C1QA;C1QC
Reactome_2016	Creation of C4 and C2 activators Homo sapiens R-HSA-166786	3/49	1.1488202286317837e-06	0.0004394237374516572	0	0	136.0544217687075	1860.7857184107224	C1QB;C1QA;C1QC
Reactome_2016	Immune System Homo sapiens R-HSA-168256	5/1547	0.00026608514667158823	0.081422054881506	0	0	7.1823601235365935	59.12299217219425	C1QB;C3;CSF1R;C1QA;C1QC
Reactome_2016	Innate Immune System Homo sapiens R-HSA-168249	4/807	0.00028178303179340035	0.0718546731073171	0	0	11.014732204323282	90.03853144940342	C1QB;C3;C1QA;C1QC
Reactome_2016	Activation of C3 and C5 Homo sapiens R-HSA-174577	1/6	0.0026972559359141816	0.5895430831355283	0	0	370.3703703703704	2190.9334602989	C3
Reactome_2016	Free fatty acids regulate insulin secretion Homo sapiens R-HSA-400451	1/8	0.0035949086662176283	0.6875262824141213	0	0	277.77777777777777	1563.399081642436	PLCB2
Reactome_2016	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion Homo sapiens R-HSA-434316	1/8	0.0035949086662176283	0.6111344732569967	0	0	277.77777777777777	1563.399081642436	PLCB2
Reactome_2016	Acetylcholine regulates insulin secretion Homo sapiens R-HSA-399997	1/10	0.004491844107510829	0.6872521484491568	0	0	222.22222222222226	1201.2204327067475	PLCB2
Reactome_2016	G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	1/20	0.008965773496317423	1.0	0	0	111.11111111111113	523.8156551199987	PLCB2
Reactome_2016	Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	1/21	0.009412182450531985	1.0	0	0	105.82010582010582	493.7302035365613	PLCB2
Reactome_2016	Synthesis of IP3 and IP4 in the cytosol Homo sapiens R-HSA-1855204	1/25	0.01119603204817152	1.0	0	0	88.88888888888891	399.3062973214962	PLCB2
Reactome_2016	Regulation of Complement cascade Homo sapiens R-HSA-977606	1/26	0.011641548186931168	1.0	0	0	85.4700854700855	380.6132341686518	C3
Reactome_2016	Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	1/30	0.013421829479327331	1.0	0	0	74.07407407407408	319.32391347347306	PLCB2
Reactome_2016	PLC beta mediated events Homo sapiens R-HSA-112043	1/44	0.01963039328976571	1.0	0	0	50.5050505050505	198.51900180586483	PLCB2
Reactome_2016	Inositol phosphate metabolism Homo sapiens R-HSA-1483249	1/44	0.01963039328976571	1.0	0	0	50.5050505050505	198.51900180586483	PLCB2
Reactome_2016	G-protein mediated events Homo sapiens R-HSA-112040	1/45	0.02007253046339058	1.0	0	0	49.382716049382715	193.00755764141255	PLCB2
Reactome_2016	G-protein beta:gamma signalling Homo sapiens R-HSA-397795	1/51	0.02272163384460635	1.0	0	0	43.572984749455344	164.8992494788744	PLCB2
Reactome_2016	Ca2+ pathway Homo sapiens R-HSA-4086398	1/61	0.027122663879516524	1.0	0	0	36.42987249544627	131.41659727096086	PLCB2
Reactome_2016	Regulation of insulin secretion Homo sapiens R-HSA-422356	1/80	0.03543611612294145	1.0	0	0	27.777777777777782	92.7784374850322	PLCB2
Reactome_2016	Opioid Signalling Homo sapiens R-HSA-111885	1/81	0.035871911777379605	1.0	0	0	27.43484224965707	91.29768700872955	PLCB2
Reactome_2016	Integration of energy metabolism Homo sapiens R-HSA-163685	1/110	0.04843410188094173	1.0	0	0	20.2020202020202	61.16264907162768	PLCB2
Reactome_2016	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	1/142	0.06212680028010285	1.0	0	0	15.64945226917058	43.483220917581406	PLCB2
Reactome_2016	Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494	1/144	0.06297674899709044	1.0	0	0	15.432098765432098	42.66959389274014	PLCB2
Reactome_2016	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	1/157	0.06848474678444079	1.0	0	0	14.154281670205238	37.94967067500837	C3
Reactome_2016	GPCR downstream signaling Homo sapiens R-HSA-388396	2/983	0.06904794659694555	1.0	0	0	4.521306657624053	12.085245337331793	C3;PLCB2
Reactome_2016	G alpha (q) signalling events Homo sapiens R-HSA-416476	1/191	0.08275446363234464	1.0	0	0	11.634671320535196	28.99217364750864	PLCB2
Reactome_2016	Peptide ligand-binding receptors Homo sapiens R-HSA-375276	1/193	0.0835877745583714	1.0	0	0	11.514104778353484	28.57637313673297	C3
Reactome_2016	Transmission across Chemical Synapses Homo sapiens R-HSA-112315	1/211	0.0910573449576174	1.0	0	0	10.5318588730911	25.237133297167524	PLCB2
Reactome_2016	G alpha (i) signalling events Homo sapiens R-HSA-418594	1/240	0.10297786496237003	1.0	0	0	9.25925925925926	21.04852978819889	C3
Reactome_2016	Signaling by GPCR Homo sapiens R-HSA-372790	2/1293	0.11109890040382764	1.0	0	0	3.4373120219987974	7.552924223565589	C3;PLCB2
Reactome_2016	Signaling by Wnt Homo sapiens R-HSA-195721	1/295	0.12520466574365113	1.0	0	0	7.532956685499058	15.65201924434967	PLCB2
Reactome_2016	Neuronal System Homo sapiens R-HSA-112316	1/301	0.1275995377276811	1.0	0	0	7.382798080472499	15.20013680990643	PLCB2
Reactome_2016	Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	1/323	0.13633095431050066	1.0	0	0	6.879944960440318	13.709458973546107	C3
Reactome_2016	Signaling by Interleukins Homo sapiens R-HSA-449147	1/392	0.16321422164690785	1.0	0	0	5.6689342403628125	10.276030032905467	CSF1R
Reactome_2016	Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	1/432	0.17845578098325815	1.0	0	0	5.144032921810699	8.865300586602274	PLCB2
Reactome_2016	GPCR ligand binding Homo sapiens R-HSA-500792	1/447	0.18410742635506688	1.0	0	0	4.9714143673875215	8.4128056318893	C3
Reactome_2016	Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	1/620	0.24683654540840766	1.0	0	0	3.584229390681004	5.0144405766800855	CSF1R
Reactome_2016	Adaptive Immune System Homo sapiens R-HSA-1280218	1/762	0.2950819176001005	1.0	0	0	2.9163021289005537	3.559353381190298	C3
Reactome_2016	Signal Transduction Homo sapiens R-HSA-162582	2/2465	0.30659554778698395	1.0	0	0	1.8030200585981517	2.1315768923012333	C3;PLCB2
Reactome_2016	Metabolism Homo sapiens R-HSA-1430728	1/1908	0.5944657378089225	1.0	0	0	1.1646866992778944	0.6057444636113515	PLCB2
