Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	DNA Damage/Telomere Stress Induced Senescence Homo sapiens R-HSA-2559586	7/59	1.6016218357532287e-16	2.45048140870244e-13	0	0	237.28813559322037	8630.251290608392	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC;HIST1H1C
Reactome_2016	HDACs deacetylate histones Homo sapiens R-HSA-3214815	7/60	1.8129259813695552e-16	1.3868883757477094e-13	0	0	233.33333333333331	8457.49785616587	HIST1H2BJ;HIST1H2AD;HIST2H2BF;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	RNA Polymerase I Promoter Opening Homo sapiens R-HSA-73728	6/30	1.3972971872963786e-15	7.126215655211531e-13	0	0	400.0	13681.694641905835	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Packaging Of Telomere Ends Homo sapiens R-HSA-171306	6/31	1.732363208117463e-15	6.626289271049297e-13	0	0	387.09677419354836	13157.144478309498	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	DNA methylation Homo sapiens R-HSA-5334118	6/32	2.1317876263416417e-15	6.523270136605424e-13	0	0	375.0	12668.180814742067	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3 Homo sapiens R-HSA-5625886	6/34	3.1627973294165736e-15	8.065133190012263e-13	0	0	352.94117647058823	11783.759833436316	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	SIRT1 negatively regulates rRNA Expression Homo sapiens R-HSA-427359	6/35	3.816536630318815e-15	8.341858634839694e-13	0	0	342.85714285714283	11382.6627513661	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	PRC2 methylates histones and DNA Homo sapiens R-HSA-212300	6/40	9.017681002771204e-15	1.7246314917799934e-12	0	0	300.0	9701.87675667816	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Condensation of Prophase Chromosomes Homo sapiens R-HSA-2299718	6/41	1.0561806558106285e-14	1.795507114878068e-12	0	0	292.6829268292683	9418.984991908124	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	HATs acetylate histones Homo sapiens R-HSA-3214847	7/107	1.2166653005860228e-14	1.8614979098966147e-12	0	0	130.8411214953271	4192.159678889326	HIST1H2BJ;HIST1H2AD;HIST2H2BF;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression Homo sapiens R-HSA-427389	6/43	1.4315502209904e-14	1.991156216468466e-12	0	0	279.06976744186045	8896.027918382064	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Deposition of new CENPA-containing nucleosomes at the centromere Homo sapiens R-HSA-606279	6/52	4.77331011282664e-14	6.085970393853966e-12	0	0	230.7692307692308	7078.419529314317	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Nucleosome assembly Homo sapiens R-HSA-774815	6/52	4.77331011282664e-14	5.617818825095968e-12	0	0	230.7692307692308	7078.419529314317	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Meiotic recombination Homo sapiens R-HSA-912446	6/54	6.053463802569673e-14	6.6155711556654276e-12	0	0	222.22222222222217	6763.457925412428	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Meiotic synapsis Homo sapiens R-HSA-1221632	6/57	8.501070805326729e-14	8.671092221433264e-12	0	0	210.5263157894737	6335.999825106855	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	RNA Polymerase I Chain Elongation Homo sapiens R-HSA-73777	6/57	8.501070805326729e-14	8.129148957593685e-12	0	0	210.5263157894737	6335.999825106855	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Formation of the beta-catenin:TCF transactivating complex Homo sapiens R-HSA-201722	6/58	9.48036385440226e-14	8.532327468962034e-12	0	0	206.89655172413796	6204.200401059351	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	B-WICH complex positively regulates rRNA expression Homo sapiens R-HSA-5250924	6/58	9.48036385440226e-14	8.058309276241921e-12	0	0	206.89655172413796	6204.200401059351	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Telomere Maintenance Homo sapiens R-HSA-157579	6/59	1.0551831274970064e-13	8.497000974054839e-12	0	0	203.38983050847457	6077.266144371263	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	RHO GTPases activate PKNs Homo sapiens R-HSA-5625740	6/60	1.1722277226639362e-13	8.967542078379113e-12	0	0	200.0	5954.94004680556	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Cellular Senescence Homo sapiens R-HSA-2559583	7/161	2.2583803455248568e-13	1.6453913945966814e-11	0	0	86.95652173913044	2532.083331637829	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC;HIST1H1C
Reactome_2016	Amyloid fiber formation Homo sapiens R-HSA-977225	6/68	2.5593457811337314e-13	1.7799086568793673e-11	0	0	176.47058823529412	5116.562565412113	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Transcriptional regulation by small RNAs Homo sapiens R-HSA-5578749	6/72	3.650855791461943e-13	2.4286127656246842e-11	0	0	166.66666666666666	4773.107434232702	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913	6/73	3.9771234417543485e-13	2.535416194118397e-11	0	0	164.3835616438356	4693.651628098587	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	NoRC negatively regulates rRNA expression Homo sapiens R-HSA-427413	6/73	3.9771234417543485e-13	2.433999546353661e-11	0	0	164.3835616438356	4693.651628098587	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Negative epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250941	6/76	5.10503221713919e-13	3.004115112393448e-11	0	0	157.89473684210526	4468.954649435829	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854	6/76	5.10503221713919e-13	2.8928515897122084e-11	0	0	157.89473684210526	4468.954649435829	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	6/77	5.535503379316336e-13	3.024757203697855e-11	0	0	155.84415584415584	4398.299797733706	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	RNA Polymerase I Transcription Homo sapiens R-HSA-73864	6/79	6.487478271096126e-13	3.4227040533714035e-11	0	0	151.8987341772152	4262.845414144639	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Meiosis Homo sapiens R-HSA-1500620	6/85	1.0197155752465722e-12	5.200549433757518e-11	0	0	141.17647058823528	3898.093747103311	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
Reactome_2016	Chromosome Maintenance Homo sapiens R-HSA-73886	6/86	1.0960077448212867e-12	5.409328547021189e-11	0	0	139.53488372093022	3842.6995619978943	HIST1H2BJ;HIST1H2AD;HIST2H2BE;HIST1H2AC;HIST1H2BD;HIST1H2BC
